Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	max_slope2	CROWDSAP
15	71032449	36	TESS-SPOC	600	4.68730021	899.089111328125	0.3282323436005748	1.7088425057263914e-180	8.555598194894635	-1.4330396052956895	2.378887902687685	4.675186866128098	Aisladas	2	0	1	-14.10907	-1.513808	1	3.880411328766537	9.231063567454962	6.441596961690565	-2.3249102	-9.02160787	0.99790955
16	139121623	1	SPOC	120	3.96799994	1094.926025390625	0.1277633515465001	0.0	9.08123589451812	-1.539188568381905	1.7094225867357729	4.902352036145804	Aisladas	2	2	1	-999.0	-999.0	0	4.178883858372317	7.143478454847173	4.641067768815916	-1.68182298	-7.0281429	0.99754626
16	139121623	27	SPOC	120	3.96799994	269.21221923828125	0.1539224249812471	0.0	7.499768340379608	-1.5798340377859388	1.8459415243934063	4.269549842631453	Aisladas	2	0	1	-999.0	-999.0	0	3.2302184977481554	5.96279445785701	3.774316994849394	-1.75852295	-5.68041335	0.99849969
16	139121623	28	SPOC	120	3.96799994	765.5419311523438	0.0727108305676563	0.0	8.904017334279864	-1.5013866604357755	2.1357783484458017	5.369745563871647	Aisladas	2	0	1	-999.0	-999.0	0	3.5342717704082167	7.548421124761081	5.027633003326512	-2.06399454	-7.29471765	0.99912184
16	139121623	68	SPOC	120	3.96799994	567.9700317382812	0.0773199245047357	0.0	10.50549436689846	-1.5094737751630145	2.1523741549360453	6.09225984011737	Aisladas	2	0	1	-999.0	-999.0	0	4.413234526781089	9.498931935115024	6.292876425818789	-2.12578946	-9.38160743	0.99889368
16	139121623	1	TESS-SPOC	1800	3.96799994	3137.2998046875	0.0939064264621526	2.9157386449212858e-127	9.206601966203454	-1.2608125225957063	2.560926129835322	6.3844836567804935	Aisladas	2	0	1	-999.0	-999.0	0	2.8221183094229607	7.227236520087944	5.732205534577672	-2.3697132	-6.687611	0.99742913
16	139121623	27	TESS-SPOC	600	3.96799994	334.7687072753906	0.211519441956317	0.0	7.67003727662199	-1.349068678809329	2.3617672553330253	3.7110939836970256	Aisladas	2	0	1	-999.0	-999.0	0	3.958943292924965	9.350102634950485	6.930783274282794	-2.31276203	-9.15609373	0.99838591
16	139121623	28	TESS-SPOC	600	3.96799994	747.1884155273438	0.6822574796130485	3.909258056285927e-51	7.476216312868951	-1.796811426513368	1.9836481314372516	4.371794350216885	Aisladas	2	0	0	-999.0	-999.0	0	3.104421962652066	6.158080825407535	3.4272271060503074	-1.87547801	-5.82227512	0.99904364
16	139121623	68	TESS-SPOC	200	3.96799994	744.8502807617188	0.0779351357158321	0.0	10.233690992794688	-1.5793793317585596	2.271581543243018	6.522865982973462	Aisladas	2	0	1	-999.0	-999.0	0	3.7108250098212254	8.429441602514489	5.337186218037138	-2.20908048	-8.19751108	0.9988203
17	91104738	56	SPOC	120	5.56802988	2315.67041015625	0.082493862780607	0.0	10.96478520596908	-1.1740651516658929	1.9587652109801488	4.871868458267864	Aisladas	2	1	1	-12.57283	-1.8851136	1	6.092916747701217	11.934593358795455	10.1651883133243	-1.95524828	-11.91316499	0.99983674
17	91104738	83	SPOC	120	5.56802988	1268.8218994140625	0.074238623595672	0.0	9.952881080436372	-1.2266592856110647	1.7890410990666443	4.338926994603005	Aisladas	2	1	1	-12.57283	-1.8851136	1	5.613954085833367	10.043594587829006	8.187762246323969	-1.78346929	-10.01231473	0.99980873
17	91104738	56	TESS-SPOC	200	5.56802988	5827.38818359375	0.0555955364935827	1.5005452504768553e-257	10.792507965653574	-1.4141196527434594	2.143181495604458	5.665357736448534	Aisladas	2	0	1	-12.57283	-1.8851136	1	5.127150229205039	10.988413496416396	7.770497690982761	-2.1315046	-10.92854429	0.99979907
19	16880539	57	SPOC	120	5.30579996	4068.41650390625	0.0851879281576935	0.0	10.48510506226648	-1.4050330000162012	2.209590898647747	6.734304732574008	Aisladas	2	0	1	-13.334726	-1.5263983	1	3.750800329692472	8.287734271133456	5.898604709667239	-2.15149362	-8.06982298	0.99690378
19	16880539	84	SPOC	120	5.30579996	374.97601318359375	0.1320376427835308	0.0	7.414468985142085	-1.608696052351434	2.42632154056208	4.708590535503844	Aisladas	2	0	1	-13.334726	-1.5263983	1	2.7058784496382406	6.565331168499988	4.08115079222295	-2.2203643	-6.00803591	0.99688858
19	16880539	57	TESS-SPOC	200	5.30579996	4465.86767578125	0.0504222152367503	0.0	10.240784100647272	-1.4480044085822747	2.133572007317702	6.65242377044633	Aisladas	2	0	1	-13.334726	-1.5263983	1	3.588360330200942	7.656025152686036	5.287294090618112	-2.06612208	-7.41399052	0.99680305
