Name	TIC_ID	Sector	Author	Exptime	Magnitude	RMS	Max_freq	Max_FAP	log(Alpha)	log(Tau)	Gamma	log(Bias)	Type	TypeColor	bump	lc_q	T-NUV	D(UV)	binarity_filter	A-B	Gamma2	Gamma_Tau	max_slope	Unnamed: 24	CROWDSAP
1_AR_Pav	304202168	66	TESS-SPOC	200	9.81649971	6936.5869140625	0.145249047286568	0.0	11.529782024871556	-1.2871120255706097	2.5238418027525067	6.097986513734204	Merc	1	1	1	-999.0	-999.0	0	5.43179551113735	13.708992575011864	10.650970780056474	-2.51415102	-13.65635421	0.95585972
1_BICru	311758230	37	SPOC	120	9.53369999	3845.961669921875	0.0815712143339129	0.0	11.427659006683156	-1.2356684767938024	2.0936374562313667	6.103836527616771	Merc	1	0	1	-999.0	-999.0	0	5.323822479066386	11.146154152499918	9.020343532126772	-2.08453677	-11.0977037	0.87609148
1_BICru	311758230	38	SPOC	120	9.53369999	5273.7646484375	0.097394525138384	0.0	10.601752233962006	-1.387425930499992	1.8062670613524936	5.998343793916626	Merc	1	1	1	-999.0	-999.0	0	4.6034084400453805	8.314985035206035	5.993101939654201	-1.78832222	-8.2323776	0.90304846
1_BICru	311758230	37	TESS-SPOC	600	9.53369999	10775.232421875	0.3496087573773819	6.840387462130778e-160	10.22126070424173	-1.43592350216354	2.312223990856593	4.753165432152771	Merc	1	0	1	-999.0	-999.0	0	5.468095272088959	12.643461072413604	8.805107690878659	-2.30370847	-12.59689741	0.83227843
1_BICru	311758230	38	TESS-SPOC	600	9.53369999	10284.171875	0.2061448551742289	1.0698948064323955e-254	10.023226921867977	-1.704188507305235	2.0846971768121554	6.040813371856882	Merc	1	0	1	-999.0	-999.0	0	3.982413550011093	8.302126284606599	4.871600910942897	-2.0425824	-8.13440783	0.86674744
1_BICru	311758230	64	TESS-SPOC	200	9.53369999	8184.291015625	0.0817468025005716	0.0	11.418831885350423	-1.4599261042210674	2.6691709565363566	6.82060944766039	Merc	1	0	1	-999.0	-999.0	0	4.598222437690033	12.273441782376045	8.406892476879468	-2.64249536	-12.15078147	0.84981376
1_BICru	311758230	65	TESS-SPOC	200	9.53369999	11706.2216796875	0.0502834667914373	0.0	11.359099340435243	-1.4243108241194522	2.380846820320012	7.180161428755894	Merc	1	0	1	-999.0	-999.0	0	4.178937911679349	9.94941103933653	6.985421209227646	-2.34240905	-9.788782	0.88149291
1_NSV_20400	442569144	65	TESS-SPOC	200	10.68879986	6003.6455078125	0.0542561635499793	0.0	10.658118291115208	-1.2664163640863426	1.9270478433645528	6.992564759270464	Merc	1	0	1	-999.0	-999.0	0	3.665553531844744	7.063697028278734	5.577705112311025	-1.87123126	-6.85909837	0.93123603
1_420_Hya	443619246	37	SPOC	120	7.36730003	993.1171875	0.3380026985540504	0.0	8.44764804279335	-1.7815274494907023	1.817926804511294	4.852554841649155	Merc	1	0	1	-7.8927	-3.9001495	1	3.595093201144195	6.535616295076345	3.6685465031396105	-1.76089226	-6.33057179	0.99988353
1_420_Hya	443619246	37	TESS-SPOC	600	7.36730003	1245.890869140625	0.3345452705243504	2.2724863644247202e-133	8.063646919529331	-1.592724764659493	1.831692981879921	4.466752835288883	Merc	1	0	1	-7.8927	-3.9001495	1	3.596894084240448	6.588405650668634	4.136562573055215	-1.77434368	-6.38212627	0.99948508
1_420_Hya	443619246	64	TESS-SPOC	200	7.36730003	1553.520263671875	0.2498548271260379	2.5367729866350466e-215	8.644421757409596	-1.8070995503345373	1.8345186790312211	5.127951488811868	Merc	1	0	1	-7.8927	-3.9001495	1	3.516470268597728	6.451030392000468	3.569825686031645	-1.77160581	-6.22979916	0.99951273
1_KXTrA	447290900	66	TESS-SPOC	200	9.74030018	6612.8388671875	0.7757778191407946	2.158559406329993e-217	9.839589120525211	-1.712991768803578	1.709452603222461	5.544022185131385	Merc	1	0	1	-999.0	-999.0	0	4.295566935393826	7.343068080025306	4.286691981686519	-1.68529725	-7.23930716	0.85926908
1_AX_Per	453231036	58	TESS-SPOC	200	8.74050045	2905.7099609375	0.0613384673031181	0.0	9.881549251816702	-1.3587475606142116	2.2275278276024206	6.568323510363779	Merc	1	0	1	-999.0	-999.0	0	3.313225741452923	7.380302538215049	5.431695152320154	-2.13144068	-7.06194411	0.97977746
2_UV_Aur	2688613	45	SPOC	120	6.38730001	4322.58447265625	0.1484435974616758	0.0	11.30371681765127	-1.41987007105375	1.996023717060713	5.725405318096503	Merc	1	0	1	-999.0	-999.0	0	5.578311499554768	11.134442054263827	7.841873901884877	-1.98954731	-11.09831463	0.97131282
2_UV_Aur	2688613	43	SPOC	120	6.38730001	560.151123046875	0.2322495828640404	0.0	8.311965456437997	-1.7506985210382346	1.939056096560428	4.6116287015722826	Merc	1	0	1	-999.0	-999.0	0	3.700336754865715	7.175160543848994	4.098455820705118	-1.88506527	-6.97537629	0.97171223
