Name TIC_ID Sector Author Exptime Magnitude Slope Slope2 Breakpoint
181 24801020 62 TESS-SPOC 200 9.25199986 -2.061257772419028 -0.09064644141140428 2.241169718769287
185 21542223 48 SPOC 120 9.18060017 -1.924316452146555 -0.013173640967843889 2.0826551568548295
185 21542223 48 TESS-SPOC 600 9.18060017 -1.9010688556496882 -0.049929158520805615 2.0842434434423276
186 9788469 69 TESS-SPOC 200 9.17029953 -1.6646219241532119 -0.2713264048350511 3.0002858840992186
186 9788469 70 TESS-SPOC 200 9.17029953 -1.9409003515409704 -0.4802492170140368 3.163660202344217
187 149496234 72 TESS-SPOC 200 9.14400005 -2.2511290037781295 -0.056037443843690624 2.125738860455669
188 386890213 72 TESS-SPOC 200 9.14190006 -1.36288707008641 -0.0014185545803406677 2.3163362293050613
189 58227898 70 TESS-SPOC 200 9.13980007 -1.703702319149902 -0.046678049710004686 2.4801291501008556
189 58227898 71 TESS-SPOC 200 9.13980007 -1.8077388493793913 -0.3060968682331662 2.7844171951970496
190 47177223 62 TESS-SPOC 200 9.07730007 -1.730246015134457 -0.04369116653210475 2.809543358965724
191 159241821 60 TESS-SPOC 200 9.06060028 -3.4349245773856296 -0.044177015244415654 1.7705464708670058
191 159241821 59 TESS-SPOC 200 9.06060028 -2.904018030864908 0.011747948650378854 1.7464596542451742
192 382415835 69 TESS-SPOC 200 9.05130005 -2.5159221041477413 -0.07322226520067626 2.1194902231775514
194 88784758 65 TESS-SPOC 200 9.0255003 -1.3910482563646172 -0.059122495375220754 2.2787528636501757
195 425863843 68 TESS-SPOC 200 8.97840023 -1.8967562427930529 -0.5800917186629757 3.0338565538841022
195 425863843 69 TESS-SPOC 200 8.97840023 -1.9292786655568572 -0.6400145389016392 3.126665264695674
196 357475953 50 SPOC 120 8.9406004 -2.821340637929189 -0.028351769646770338 1.9885537483567697
196 357475953 51 SPOC 120 8.9406004 -2.999603776533946 -0.03581967269536609 1.9018368418612646
196 357475953 77 SPOC 120 8.9406004 -3.707938944942458 -0.039905895764029795 1.9624929492176022
196 357475953 78 SPOC 120 8.9406004 -3.162594443525685 -0.02333335528663373 1.8698955271598348
196 357475953 50 TESS-SPOC 600 8.9406004 -3.1833033606809464 -0.14884479272000783 1.877295503766469
196 357475953 51 TESS-SPOC 600 8.9406004 -2.9665690644499714 -0.15308889226591227 1.901885925161705
199 202509423 57 TESS-SPOC 200 8.90670013 -1.6467590781098218 -0.1011351442446322 2.492951561579263
200 6860178 71 TESS-SPOC 200 8.90460014 -1.5340617507574588 0.5869069229555399 2.923929279792005
200 6860178 72 TESS-SPOC 200 8.90460014 -1.873777017824829 -0.3519983516378093 3.010332415379797
203 129077819 27 SPOC 120 8.84469986 -1.6552559520346484 0.3640702351402036 3.1259483836856496
203 129077819 27 TESS-SPOC 600 8.84469986 -1.8643091580965025 -0.4106663217755494 2.679842222417556
203 129077819 67 TESS-SPOC 200 8.84469986 -1.4751320323794415 0.39110854734130945 2.5453241545359067
204 401603284 67 TESS-SPOC 200 8.80210018 -1.5654047791165706 -0.35686073818695846 2.8023257642074464
206 440729765 70 TESS-SPOC 200 8.74450016 -1.8068317023443785 0.05746238331716523 2.9049771627288186
206 440729765 71 TESS-SPOC 200 8.74450016 -1.7688455569055477 -0.12476389975473029 2.5706240747033218
208 219850271 60 TESS-SPOC 200 8.71829987 -1.766609223982616 0.02236040596086724 2.4181094781440917
208 219850271 58 TESS-SPOC 200 8.71829987 -1.8853980637039156 -0.641344447537092 3.0768318889489623
208 219850271 57 TESS-SPOC 200 8.71829987 -1.836226290031162 -0.32271940744055716 3.203857093614325
208 219850271 56 TESS-SPOC 200 8.71829987 -1.9269577393458266 -0.5462912528003079 3.105644983110136
208 219850271 59 TESS-SPOC 200 8.71829987 -1.6845042524245126 -0.009705819289373885 2.795407150450692
209 312988542 60 TESS-SPOC 200 8.71020031 -2.111177858751663 0.007353986724062861 2.0336746413930373
210 71226825 61 TESS-SPOC 200 8.70259953 -1.1763885274406325 0.3522389711127835 2.9305299341665827
212 21222271 72 TESS-SPOC 200 8.63129997 -1.8715622801109246 -0.40571446631311 2.9888078355956718
214 92653030 68 TESS-SPOC 200 8.61240005 -1.5761645559104962 0.029119382213143225 2.898356248064348
215 165559578 63 TESS-SPOC 200 8.59939957 -1.93121638930753 -0.5159995567247943 2.966316402629817
215 165559578 64 TESS-SPOC 200 8.59939957 -1.7818923691716924 -1.4530083046705025 3.1740509363168203
216 176873464 61 TESS-SPOC 200 8.59899998 -2.407844592121401 -0.013864087971629113 2.1178561743661937
216 176873464 62 TESS-SPOC 200 8.59899998 -2.2734958474049276 -0.044718799903474965 2.1838471468454155
216 176873464 63 TESS-SPOC 200 8.59899998 -2.5335579923646208 0.0316277574793258 2.084516131533807
216 176873464 64 TESS-SPOC 200 8.59899998 -2.282232746463899 -0.038981541028639446 2.0671467388218
216 176873464 68 TESS-SPOC 200 8.59899998 -2.7336097536466224 -0.058029312913965736 2.0155765461456565
216 176873464 67 TESS-SPOC 200 8.59899998 -2.333565030845196 -0.01712320494637719 2.174075329601918
216 176873464 66 TESS-SPOC 200 8.59899998 -2.433453882874735 0.001143616859374569 2.100267471355414
219 453444580 21 SPOC 120 8.53040028 -1.9744514792388819 -0.03706382708728326 2.1342060479090437
219 453444580 48 SPOC 120 8.53040028 -1.5968187504154445 -0.0752187432037594 2.224091363634426
219 453444580 74 SPOC 120 8.53040028 -1.9586380667777348 -0.049887529491459345 2.2065066958905435
219 453444580 75 SPOC 120 8.53040028 -1.913112585155609 -0.026472951990639686 2.2463704876987984
219 453444580 21 TESS-SPOC 1800 8.53040028 -0.3744929486454001 -10.535653796932428 2.421301719685854
219 453444580 48 TESS-SPOC 600 8.53040028 -1.7642166706139268 -0.07965482259265294 2.5142888774397365
221 166555111 21 SPOC 120 8.45230007 -3.0872848065234515 -0.031311340296044717 1.9725837492247986
221 166555111 21 TESS-SPOC 1800 8.45230007 -3.1954291030746313 -0.5706986542355615 1.7123948333207122
222 406278478 67 TESS-SPOC 200 8.44909954 -1.8362365418810633 -0.27082054180110426 2.627781649986476
225 75463292 66 TESS-SPOC 200 8.36709976 -1.8473821071260952 -0.33042130690850113 2.9410478989414965
227 233829187 56 TESS-SPOC 200 8.35820007 -1.9942452514822182 -0.06187024541397397 2.053089162169575
227 233829187 57 TESS-SPOC 200 8.35820007 -2.2508349514990336 -0.05703043202951037 1.8427972306787688
230 204374656 69 TESS-SPOC 200 8.27400017 -3.001157631049626 -0.05569349233885909 1.909395791925547
