Name TIC_ID Sector Author Exptime Magnitude SlopeB Slope2B BreakpointB
1_Hen_3-461 303495210 37 TESS-SPOC 600 8.19069958 -1.8097156613828809 -0.7076393350110384 1.920134899109556
1_Hen_3-461 303495210 63 TESS-SPOC 200 8.19069958 -3.538675318147748 -0.9657912292115318 1.8279828596205823
1_AR_Pav 304202168 66 TESS-SPOC 200 9.81649971 -2.596903145035075 -1.4625561264152265 1.8218393903213173
1_BICru 311758230 37 SPOC 120 9.53369999 -1.9195647552584119 -1.678690885702727 2.0
1_BICru 311758230 38 SPOC 120 9.53369999 -0.7680392500708328 -2.0332012985984087 1.766548166627933
1_BICru 311758230 37 TESS-SPOC 600 9.53369999 -2.584933365172436 -2.0253816158639935 1.7972655131242576
1_BICru 311758230 38 TESS-SPOC 600 9.53369999 -2.088407688299328 -1.4290720171359284 2.0
1_BICru 311758230 64 TESS-SPOC 200 9.53369999 -3.7951910173461276 -1.0289519392031197 1.8095524517227874
1_BICru 311758230 65 TESS-SPOC 200 9.53369999 -2.343347603620615 -0.7360834180665764 2.0
1_NSV_20400 442569144 65 TESS-SPOC 200 10.68879986 -1.5775344877469353 -0.9174654802282207 2.0
1_420_Hya 443619246 37 SPOC 120 7.36730003 -1.0553835304337957 -1.2693662089252669 1.6989700043360187
1_420_Hya 443619246 37 TESS-SPOC 600 7.36730003 -1.2422443731793291 -1.07457711860703 1.6989700043360187
1_420_Hya 443619246 64 TESS-SPOC 200 7.36730003 -1.4689702899545727 -1.3444108705856246 2.0
1_KXTrA 447290900 66 TESS-SPOC 200 9.74030018 -1.2696725614492812 -1.809621229122538 1.8709871447154367
1_AX_Per 453231036 58 TESS-SPOC 200 8.74050045 -1.642871943209585 -0.7125093832555774 1.8279828596205823
2_UV_Aur 2688613 45 SPOC 120 6.38730001 -1.8477585613925778 -1.9799430416833612 1.9754261228029404
2_UV_Aur 2688613 43 SPOC 120 6.38730001 -1.5369172075174071 -1.5711377124785046 2.0
2_UV_Aur 2688613 44 SPOC 120 6.38730001 -1.2132188241112913 -1.7293473998034343 1.6989700043360187
2_UV_Aur 2688613 45 TESS-SPOC 600 6.38730001 -2.0264640654297694 -1.4189791867468007 2.0
2_UV_Aur 2688613 44 TESS-SPOC 600 6.38730001 -2.0335731579635534 -1.22565245450796 2.0
2_UV_Aur 2688613 43 TESS-SPOC 600 6.38730001 -2.028862083584724 -1.3726640248965072 2.0
2_UV_Aur 2688613 59 TESS-SPOC 200 6.38730001 -1.6869464168092048 -1.8120603712676806 2.0
2_UV_Aur 2688613 71 TESS-SPOC 200 6.38730001 -3.0909147017481162 -1.4566661784703938 1.7788351052264628
2_PN_MaC_1-17 7064267 80 SPOC 20 16.67760086 -1.2499562923329157 -0.1196702078534578 2.0
2_PN_MaC_1-17 7064267 80 SPOC 120 16.67760086 -0.27222082847488377 -0.10436992890501487 1.9447087763066158
2_Hen_3-1213 26292371 66 TESS-SPOC 200 9.82540035 -2.2718460607866744 -0.18039817207382858 1.834126328919847
2_AE_Ara 30667659 66 TESS-SPOC 200 9.9289999 -2.685686232164014 -0.31162885075456287 1.8709871447154367
2_IV_Vir 46022938 64 SPOC 120 9.34029961 -0.34050742761920455 -0.6514635870213136 1.6989700043360187
2_IV_Vir 46022938 64 TESS-SPOC 200 9.34029961 -1.760955368396104 -0.5151701740917417 2.0
2_RW_Hya 58761688 37 SPOC 120 7.2256999 -1.1114203490434247 -0.24610803353043273 2.0
2_RW_Hya 58761688 37 TESS-SPOC 600 7.2256999 -0.4477727052699605 0.11420086748717284 2.0
2_RW_Hya 58761688 64 TESS-SPOC 200 7.2256999 -1.6729049210530464 -0.8390526688209463 2.0
2_CI_Cyg 83299618 81 SPOC 20 7.94080019 -2.5873643092528678 -1.055003931912442 1.7358308201316084
2_CI_Cyg 83299618 75 SPOC 20 7.94080019 -1.6081536143538087 -0.6079451759735506 2.0
2_CI_Cyg 83299618 74 SPOC 20 7.94080019 -2.2103940243662925 -1.5612171402637438 1.8709871447154367
2_CI_Cyg 83299618 82 SPOC 20 7.94080019 -2.5153901122649804 -1.2429927641830594 1.8156959210220522
2_CI_Cyg 83299618 82 SPOC 120 7.94080019 -1.1216956121809813 -0.12251114859458691 1.993856530700735
2_CI_Cyg 83299618 81 SPOC 120 7.94080019 -2.2783939575871366 -1.4066214791748637 1.7296873508323434
2_CI_Cyg 83299618 75 SPOC 120 7.94080019 -1.746181138310089 -0.5640760926611882 1.9078479605110261
